TIMESTAMP,ENGINE_COOLANT_TEMP,ENGINE_LOAD,ENGINE_RPM,AIR_INTAKE_TEMP,SPEED,THROTTLE_POS
1503691364614.0,,,,,0.0,
1503691368634.0,,,,,0.0,
1503691372639.0,,,,,0.0,
1503691376646.0,,,,,0.0,
1503691380684.0,,,,,0.0,
1503691384690.0,,,,,0.0,
1503691388712.0,,,,,0.0,
1503691392720.0,,,,,0.0,
1503691396723.0,,,,,0.0,
1503691400731.0,,,,,0.0,
1503691439396.0,,,,,0.0,
1503691468303.0,,,,,0.0,
1503691506358.0,,,,,0.0,
1503691536629.0,,,,,0.0,
1503691558556.0,,,,,0.0,
1503691567445.0,,,,,0.0,
1503691571453.0,,,,,0.0,
1503691578582.0,,,,,0.0,
1503691618324.0,,,,,0.0,
1503691651078.0,,,,,0.0,
1503691655262.0,,,,,0.0,
1503691675039.0,,,,,0.0,
1503691679051.0,,,,,0.0,
1503691683066.0,,,,,0.0,
1503691704125.0,,,,,0.0,
1503691747095.0,,,,,0.0,
1503691773414.0,,,,,0.0,
1503691777887.0,,,,,0.0,
1503691781898.0,,,,,0.0,
1503691807059.0,,,,,0.0,
1503691822033.0,,,,,0.0,
1503691843554.0,,,,,0.0,
1503691882626.0,,,,,0.0,
1503691886628.0,,,,,0.0,
1503691890644.0,,,,,0.0,
1503691894672.0,,,,,0.0,
1503691898689.0,,,,,0.0,
1503691907056.0,,,,,0.0,
1503691916228.0,,,,,0.0,
1503691963043.0,,,,,0.0,
1503691995051.0,,,,,0.0,
1503691999059.0,,,,,0.0,
1503692003082.0,,,,,0.0,
1503692007088.0,,,,,0.0,
1503692011112.0,,,,,0.0,
1503692015141.0,,,,,0.0,
1503692019162.0,,,,,0.0,
1503692023168.0,,,,,0.0,
1503692027172.0,,,,,0.0,
1503692031175.0,,,,,0.0,
1503692035177.0,,,,,0.0,
1503692039184.0,,,,,0.0,
1503692043216.0,,,,,0.0,
1503692047244.0,,,,,0.0,
1503692051247.0,,,,,0.0,
1503692069113.0,,,,,0.0,
1503692073136.0,,,,,0.0,
1503692077159.0,,,,,0.0,
1503692081202.0,,,,,0.0,
1503692087397.0,,,,,0.0,
1503692091409.0,,,,,0.0,
1503692099753.0,,,,,0.0,
1503692103784.0,,,,,0.0,
1503692107799.0,,,,,0.0,
1503692111801.0,,,,,0.0,
1503692115811.0,,,,,0.0,
1503692119850.0,,,,,0.0,
1503692123869.0,,,,,0.0,
1503692127875.0,,,,,0.0,
1503692131884.0,,,,,0.0,
1503692135907.0,,,,,0.0,
1503692139910.0,,,,,0.0,
1503692155570.0,,,,,0.0,
1503692179039.0,,,,,0.0,
1503692205144.0,,,,,0.0,
1503692209161.0,,,,,0.0,
1503692231000.0,,,,,0.0,
1503692235039.0,,,,,0.0,
1503692239094.0,,,,,0.0,
1503692243102.0,,,,,0.0,
1503692247134.0,,,,,0.0,
1503692264401.0,,,,,0.0,
1503692293169.0,,,,,0.0,
1503692297192.0,,,,,0.0,
1503692319325.0,,,,,0.0,
1503692328992.0,,,,,0.0,
1503692332998.0,,,,,0.0,
1503692359807.0,,,,,0.0,
1503692380673.0,,,,,0.0,
1503692419709.0,,,,,0.0,
1503692472091.0,,,,,0.0,
1503692476108.0,,,,,0.0,
1503692480125.0,,,,,0.0,
1503692484167.0,,,,,0.0,
1503692516925.0,,,,,0.0,
1503692520936.0,,,,,0.0,
1503692524940.0,,,,,0.0,
1503692533337.0,,,,,0.0,
1503692537343.0,,,,,0.0,
1503692541352.0,,,,,0.0,
1503692558274.0,,,,,0.0,
1503692630846.0,,,,,0.0,
1503692634866.0,,,,,0.0,
1503692664291.0,,,,,0.0,
1503692686052.0,,,,,0.0,
1503692690068.0,,,,,0.0,
1503692694075.0,,,,,0.0,
1503692706586.0,,,,,0.0,
1503692730478.0,,,,,0.0,
1503692756039.0,,,,,0.0,
1503692765300.0,,,,,0.0,
1503692781317.0,,,,,0.0,
1503692816176.0,,,,,0.0,
1503692825262.0,,,,,0.0,
1503692877163.0,,,,,0.0,
1503692891082.0,,,,,0.0,
1503692924802.0,,,,,0.0,
1503692928805.0,,,,,0.0,
1503692935045.0,,,,,0.0,
1503692951589.0,,,,,0.0,
1503692955591.0,,,,,0.0,
1503693003596.0,,,,,0.0,
1503693012957.0,,,,,0.0,
1503693017015.0,,,,,0.0,
1503693021027.0,,,,,0.0,
1503693025040.0,,,,,0.0,
1503693029084.0,,,,,0.0,
1503693033110.0,,,,,0.0,
1503693037120.0,,,,,0.0,
1503693041148.0,,,,,0.0,
1503693045169.0,,,,,0.0,
1503693049195.0,,,,,0.0,
1503693053215.0,,,,,0.0,
1503693057237.0,,,,,0.0,
1503693061246.0,,,,,0.0,
1503693065281.0,,,,,0.0,
1503693069291.0,,,,,0.0,
1503693078147.0,,,,,0.0,
1503693106038.0,,,,,0.0,
1503693110456.0,,,,,0.0,
1503693114458.0,,,,,0.0,
1503693118463.0,,,,,0.0,
1503693122471.0,,,,,0.0,
1503693126488.0,,,,,0.0,
1503693130492.0,,,,,0.0,
1503693134527.0,,,,,0.0,
1503693138542.0,,,,,0.0,
1503693142577.0,,,,,0.0,
1503693146611.0,,,,,0.0,
1503693150627.0,,,,,0.0,
1503693154649.0,,,,,0.0,
1503693158680.0,,,,,0.0,
1503693162684.0,,,,,0.0,
1503693166696.0,,,,,0.0,
1503693173133.0,,,,,0.0,
1503693225763.0,,,,,0.0,
1503693235230.0,,,,,0.0,
1503693240072.0,,,,,0.0,
1503693253510.0,,,,,0.0,
1503693268349.0,,,,,0.0,
1503693272395.0,,,,,0.0,
1503693276424.0,,,,,0.0,
1503693280430.0,,,,,0.0,
1503693287055.0,,,,,0.0,
1503693334734.0,,,,,0.0,
1503693338765.0,,,,,0.0,
1503693359707.0,,,,,0.0,
1503693363715.0,,,,,0.0,
1503693378074.0,,,,,0.0,
1503693388762.0,,,,,0.0,
1503693392790.0,,,,,0.0,
1503693396851.0,,,,,0.0,
1503693400870.0,,,,,0.0,
1503693404874.0,,,,,0.0,
1503693426343.0,,,,,0.0,
1503693479067.0,,,,,0.0,
1503693515051.0,,,,,0.0,
1503693531362.0,,,,,0.0,
1503693535383.0,,,,,0.0,
1503693581454.0,,,,,0.0,
1503693585461.0,,,,,0.0,
1503693589480.0,,,,,0.0,
1503693593562.0,,,,,0.0,
1503693597567.0,,,,,0.0,
1503693601577.0,,,,,0.0,
1503693605585.0,,,,,0.0,
1503693609588.0,,,,,0.0,
1503693613592.0,,,,,0.0,
1503693617617.0,,,,,0.0,
1503693621642.0,,,,,0.0,
1503693630052.0,,,,,0.0,
1503693642091.0,,,,,0.0,
1503693646099.0,,,,,0.0,
1503693650104.0,,,,,0.0,
1503693654110.0,,,,,0.0,
1503693658123.0,,,,,0.0,
1503693677057.0,,,,,0.0,
1503693757059.0,,,,,0.0,
1503693761253.0,,,,,0.0,
1503693765263.0,,,,,0.0,
1503693769271.0,,,,,0.0,
1503693773278.0,,,,,0.0,
1503693777398.0,,,,,0.0,
1503693781425.0,,,,,0.0,
1503693785458.0,,,,,0.0,
1503693789467.0,,,,,0.0,
1503693805256.0,,,,,0.0,
1503693833059.0,,,,,0.0,
1503693839055.0,,,,,0.0,
1503693843203.0,,,,,0.0,
1503693847217.0,,,,,0.0,
1503693851231.0,,,,,0.0,
1503693855266.0,,,,,0.0,
1503693859302.0,,,,,0.0,
1503693863321.0,,,,,0.0,
1503693876536.0,,,,,0.0,
1503693881079.0,,,,,0.0,
1503693912528.0,,,,,0.0,
1503693934720.0,,,,,0.0,
1503693970935.0,,,,,0.0,
1503693982065.0,,,,,0.0,
1503693994627.0,,,,,0.0,
1503693999639.0,,,,,0.0,
1503694003653.0,,,,,0.0,
1503694022138.0,,,,,0.0,
1503694026139.0,,,,,0.0,
1503694030165.0,,,,,0.0,
1503694034198.0,,,,,0.0,
1503694038202.0,,,,,0.0,
1503694042208.0,,,,,0.0,
1503694062308.0,,,,,0.0,
1503694093041.0,,,,,0.0,
1503694097060.0,,,,,0.0,
1503694101069.0,,,,,0.0,
1503694111452.0,,,,,0.0,
1503694151638.0,,,,,0.0,
1503694155649.0,,,,,0.0,
1503694159654.0,,,,,0.0,
1503694163655.0,,,,,0.0,
1503694167659.0,,,,,0.0,
1503694171667.0,,,,,0.0,
1503694175676.0,,,,,0.0,
1503694179687.0,,,,,0.0,
1503694183694.0,,,,,0.0,
1503694187698.0,,,,,0.0,
1503694191701.0,,,,,0.0,
1503694195705.0,,,,,0.0,
1503694199708.0,,,,,0.0,
1503694203715.0,,,,,0.0,
1503694207718.0,,,,,0.0,
1503694211726.0,,,,,0.0,
1503694215734.0,,,,,0.0,
1503694219740.0,,,,,0.0,
1503694223754.0,,,,,0.0,
1503694227756.0,,,,,0.0,
1503694231767.0,,,,,0.0,
1503694235770.0,,,,,0.0,
1503694239774.0,,,,,0.0,
1503694243800.0,,,,,0.0,
1503694247811.0,,,,,0.0,
1503694252151.0,,,,,0.0,
1503694256202.0,,,,,0.0,
1503694269744.0,,,,,0.0,
1503694278471.0,,,,,0.0,
1503694295344.0,,,,,0.0,
1503694302775.0,,,,,0.0,
1503694306789.0,,,,,0.0,
1503694310801.0,,,,,0.0,
1503694314805.0,,,,,0.0,
1503694318812.0,,,,,0.0,
1503694322815.0,,,,,0.0,
1503694326819.0,,,,,0.0,
1503694335889.0,,,,,0.0,
1503694354770.0,,,,,0.0,
1503694358774.0,,,,,0.0,
1503694363601.0,,,,,0.0,
1503694367605.0,,,,,0.0,
1503694371611.0,,,,,0.0,
1503694375615.0,,,,,0.0,
1503694379619.0,,,,,0.0,
1503694383641.0,,,,,0.0,
1503694387646.0,,,,,0.0,
1503694391649.0,,,,,0.0,
1503694410135.0,,,,,0.0,
1503694414141.0,,,,,0.0,
1503694418173.0,,,,,0.0,
1503694422571.0,,,,,0.0,
1503694429935.0,,,,,0.0,
1503694482556.0,,,,,0.0,
1503694486578.0,,,,,0.0,
1503694490584.0,,,,,0.0,
1503694494587.0,,,,,0.0,
1503694506436.0,,,,,0.0,
1503694510459.0,,,,,0.0,
1503694514463.0,,,,,0.0,
1503694518509.0,,,,,0.0,
1503694522524.0,,,,,0.0,
1503694526552.0,,,,,0.0,
1503694530561.0,,,,,0.0,
1503694534588.0,,,,,0.0,
1503694544098.0,,,,,0.0,
1503694548106.0,,,,,0.0,
1503694564117.0,,,,,0.0,
1503694574799.0,,,,,0.0,
1503694578805.0,,,,,0.0,
1503694588203.0,,,,,0.0,
1503694608238.0,,,,,0.0,
1503694620052.0,,,,,0.0,
1503706091462.0,,,,,0.0,
1503706095497.0,,,,,0.0,
1503706099514.0,,,,,0.0,
1503706120045.0,,,,,0.0,
1503706125558.0,,,,,0.0,
1503706138053.0,,,,,0.0,
1503706142091.0,,,,,0.0,
1503706146114.0,,,,,0.0,
1503706150117.0,,,,,0.0,
1503706154154.0,,,,,0.0,
1503706158189.0,,,,,0.0,
1503706162211.0,,,,,0.0,
1503706166232.0,,,,,0.0,
1503706170264.0,,,,,0.0,
1503706180790.0,,,,,0.0,
1503706184799.0,,,,,0.0,
1503706196528.0,,,,,0.0,
1503706218076.0,,,,,0.0,
1503706232296.0,,,,,0.0,
1503706259034.0,,,,,0.0,
1503706279304.0,,,,,0.0,
1503706286768.0,,,,,0.0,
1503706295534.0,,,,,0.0,
1503706299555.0,,,,,0.0,
1503706303562.0,,,,,0.0,
1503706325600.0,,,,,0.0,
1503706355135.0,,,,,0.0,
1503706359145.0,,,,,0.0,
1503706364035.0,,,,,0.0,
1503706368054.0,,,,,0.0,
1503706372066.0,,,,,0.0,
1503706376069.0,,,,,0.0,
1503706387051.0,,,,,0.0,
1503706391068.0,,,,,0.0,
1503706395693.0,,,,,0.0,
1503706399698.0,,,,,0.0,
1503706403702.0,,,,,0.0,
1503706407716.0,,,,,0.0,
1503706411721.0,,,,,0.0,
1503706415726.0,,,,,0.0,
1503706419733.0,,,,,0.0,
1503706423738.0,,,,,0.0,
1503706427744.0,,,,,0.0,
1503706431750.0,,,,,0.0,
1503706435760.0,,,,,0.0,
1503706439768.0,,,,,0.0,
1503706443773.0,,,,,0.0,
1503706447781.0,,,,,0.0,
1503706451785.0,,,,,0.0,
1503706455790.0,,,,,0.0,
1503706459795.0,,,,,0.0,
1503706463809.0,,,,,0.0,
1503706467816.0,,,,,0.0,
1503706471825.0,,,,,0.0,
1503706475835.0,,,,,0.0,
1503706479845.0,,,,,0.0,
1503706485188.0,,,,,0.0,
1503706489785.0,,,,,0.0,
1503706504309.0,,,,,0.0,
1503706508318.0,,,,,0.0,
1503706512334.0,,,,,0.0,
1503706534844.0,,,,,0.0,
1503706541288.0,,,,,0.0,
1503706554042.0,,,,,0.0,
1503706588550.0,,,,,0.0,
1503706592554.0,,,,,0.0,
1503706596568.0,,,,,0.0,
1503706600579.0,,,,,0.0,
1503706604590.0,,,,,0.0,
1503706608608.0,,,,,0.0,
1503706612616.0,,,,,0.0,
1503706616618.0,,,,,0.0,
1503706620629.0,,,,,0.0,
1503706624648.0,,,,,0.0,
1503706628669.0,,,,,0.0,
1503706632676.0,,,,,0.0,
1503706636688.0,,,,,0.0,
1503706640709.0,,,,,0.0,
1503706644712.0,,,,,0.0,
1503706648719.0,,,,,0.0,
1503706652731.0,,,,,0.0,
1503706656790.0,,,,,0.0,
1503706660828.0,,,,,0.0,
1503706664849.0,,,,,0.0,
1503706668875.0,,,,,0.0,
1503706676403.0,,,,,0.0,
1503706693646.0,,,,,0.0,
1503706700316.0,,,,,0.0,
1503706729346.0,,,,,0.0,
1503706738200.0,,,,,0.0,
1503706745318.0,,,,,0.0,
1503706784442.0,,,,,0.0,
1503706788490.0,,,,,0.0,
1503706822158.0,,,,,0.0,
1503706839109.0,,,,,0.0,
1503706843118.0,,,,,0.0,
1503706847127.0,,,,,0.0,
1503706851131.0,,,,,0.0,
1503706855134.0,,,,,0.0,
1503706859137.0,,,,,0.0,
1503706863146.0,,,,,0.0,
1503706867150.0,,,,,0.0,
1503706871154.0,,,,,0.0,
1503706875157.0,,,,,0.0,
1503706879160.0,,,,,0.0,
1503706883170.0,,,,,0.0,
1503706887180.0,,,,,0.0,
1503706891183.0,,,,,0.0,
1503706895190.0,,,,,0.0,
1503706899194.0,,,,,0.0,
1503706903203.0,,,,,0.0,
1503706907209.0,,,,,0.0,
1503706911215.0,,,,,0.0,
1503706915217.0,,,,,0.0,
1503706919219.0,,,,,0.0,
1503706923221.0,,,,,0.0,
1503706927224.0,,,,,0.0,
1503706931231.0,,,,,0.0,
1503706935234.0,,,,,0.0,
1503706939236.0,,,,,0.0,
1503706943240.0,,,,,0.0,
1503706947243.0,,,,,0.0,
1503706951247.0,,,,,0.0,
1503706955250.0,,,,,0.0,
1503706959254.0,,,,,0.0,
1503706963264.0,,,,,0.0,
1503706967267.0,,,,,0.0,
1503706971270.0,,,,,0.0,
1503706975273.0,,,,,0.0,
1503706979277.0,,,,,0.0,
1503706983285.0,,,,,0.0,
1503706987292.0,,,,,0.0,
1503706991295.0,,,,,0.0,
1503706995302.0,,,,,0.0,
1503707004484.0,,,,,0.0,
1503707017415.0,,,,,0.0,
1503707038713.0,,,,,0.0,
1503707042733.0,,,,,0.0,
1503707046834.0,,,,,0.0,
1503707050885.0,,,,,0.0,
1503707054889.0,,,,,0.0,
1503707058892.0,,,,,0.0,
1503707062898.0,,,,,0.0,
1503707066909.0,,,,,0.0,
1503707070911.0,,,,,0.0,
1503707074915.0,,,,,0.0,
1503707078922.0,,,,,0.0,
1503707082931.0,,,,,0.0,
1503707086946.0,,,,,0.0,
1503707093736.0,,,,,0.0,
1503707097760.0,,,,,0.0,
1503707101787.0,,,,,0.0,
1503707105794.0,,,,,0.0,
1503707109798.0,,,,,0.0,
1503707113808.0,,,,,0.0,
1503707117833.0,,,,,0.0,
1503707121848.0,,,,,0.0,
1503707125854.0,,,,,0.0,
1503707129861.0,,,,,0.0,
1503707133902.0,,,,,0.0,
1503707152634.0,,,,,0.0,
1503707168189.0,,,,,0.0,
1503707172224.0,,,,,0.0,
1503707188281.0,,,,,0.0,
1503707192286.0,,,,,0.0,
1503707196289.0,,,,,0.0,
1503707200298.0,,,,,0.0,
1503707204327.0,,,,,0.0,
1503707208350.0,,,,,0.0,
1503707212355.0,,,,,0.0,
1503707216366.0,,,,,0.0,
1503707220371.0,,,,,0.0,
1503707224376.0,,,,,0.0,
1503707228386.0,,,,,0.0,
1503707232389.0,,,,,0.0,
1503707236397.0,,,,,0.0,
1503707240408.0,,,,,0.0,
1503707244415.0,,,,,0.0,
1503707248421.0,,,,,0.0,
1503707252423.0,,,,,0.0,
1503707256425.0,,,,,0.0,
1503707260427.0,,,,,0.0,
1503707264428.0,,,,,0.0,
1503707268459.0,,,,,0.0,
1503707272481.0,,,,,0.0,
1503707302500.0,,,,,0.0,
1503707306508.0,,,,,0.0,
1503707314983.0,,,,,0.0,
1503707318985.0,,,,,0.0,
1503707335850.0,,,,,0.0,
1503707373598.0,,,,,0.0,
1503707377602.0,,,,,0.0,
1503707381607.0,,,,,0.0,
1503707385614.0,,,,,0.0,
1503707389642.0,,,,,0.0,
1503707393655.0,,,,,0.0,
1503707397657.0,,,,,0.0,
1503707401661.0,,,,,0.0,
1503707405686.0,,,,,0.0,
1503707409717.0,,,,,0.0,
1503707448197.0,,,,,0.0,
1503707452200.0,,,,,0.0,
1503707456202.0,,,,,0.0,
1503707460205.0,,,,,0.0,
1503707464215.0,,,,,0.0,
1503707468223.0,,,,,0.0,
1503707472227.0,,,,,0.0,
1503707476235.0,,,,,0.0,
1503707480273.0,,,,,0.0,
1503707484275.0,,,,,0.0,
1503707488282.0,,,,,0.0,
1503707492286.0,,,,,0.0,
1503707496314.0,,,,,0.0,
1503707500406.0,,,,,0.0,
1503707504426.0,,,,,0.0,
1503707508558.0,,,,,0.0,
1503707512567.0,,,,,0.0,
1503707516571.0,,,,,0.0,
1503707530607.0,,,,,0.0,
1503707534628.0,,,,,0.0,
1503707538638.0,,,,,0.0,
1503707542659.0,,,,,0.0,
1503707546663.0,,,,,0.0,
1503707550668.0,,,,,0.0,
1503707554670.0,,,,,0.0,
1503707558677.0,,,,,0.0,
1503707562687.0,,,,,0.0,
1503707566690.0,,,,,0.0,
1503707570717.0,,,,,0.0,
1503707576857.0,,,,,0.0,
1503707585038.0,,,,,0.0,
1503707616060.0,,,,,0.0,
1503707620062.0,,,,,0.0,
1503707624093.0,,,,,0.0,
1503707628114.0,,,,,0.0,
1503707632244.0,,,,,0.0,
1503707636246.0,,,,,0.0,
1503707640284.0,,,,,0.0,
1503707644287.0,,,,,0.0,
1503707648316.0,,,,,0.0,
1503707652343.0,,,,,0.0,
1503707661038.0,,,,,0.0,
1503707665041.0,,,,,0.0,
1503707669050.0,,,,,0.0,
1503707673054.0,,,,,0.0,
1503707677058.0,,,,,0.0,
1503707681069.0,,,,,0.0,
1503707685072.0,,,,,0.0,
1503707689081.0,,,,,0.0,
1503707693092.0,,,,,0.0,
1503707697529.0,,,,,0.0,
1503707704987.0,,,,,0.0,
1503707708989.0,,,,,0.0,
1503707712990.0,,,,,0.0,
1503707716991.0,,,,,0.0,
1503707721000.0,,,,,0.0,
1503707725350.0,,,,,0.0,
1503707729353.0,,,,,0.0,
1503707733361.0,,,,,0.0,
1503707737370.0,,,,,0.0,
1503707741380.0,,,,,0.0,
1503707745401.0,,,,,0.0,
1503707749438.0,,,,,0.0,
1503707753445.0,,,,,0.0,
1503707757465.0,,,,,0.0,
1503707761510.0,,,,,0.0,
1503707765513.0,,,,,0.0,
1503707769551.0,,,,,0.0,
1503707773570.0,,,,,0.0,
1503707777576.0,,,,,0.0,
1503707781579.0,,,,,0.0,
1503707792648.0,,,,,0.0,
1503707796653.0,,,,,0.0,
1503707800677.0,,,,,0.0,
1503707804690.0,,,,,0.0,
1503707808711.0,,,,,0.0,
1503707812733.0,,,,,0.0,
1503707816749.0,,,,,0.0,
1503707820759.0,,,,,0.0,
1503707824770.0,,,,,0.0,
1503707828799.0,,,,,0.0,
1503707832819.0,,,,,0.0,
1503707836856.0,,,,,0.0,
1503707840873.0,,,,,0.0,
1503707844890.0,,,,,0.0,
1503707848903.0,,,,,0.0,
1503707858890.0,,,,,0.0,
1503707862944.0,,,,,0.0,
1503707882254.0,,,,,0.0,
1503707886264.0,,,,,0.0,
1503707931372.0,,,,,0.0,
1503707946610.0,,,,,0.0,
1503707954764.0,,,,,0.0,
1503707996589.0,,,,,0.0,
1503708004044.0,,,,,0.0,
1503708008081.0,,,,,0.0,
1503708015467.0,,,,,0.0,
1503708054174.0,,,,,0.0,
1503708058178.0,,,,,0.0,
1503708062179.0,,,,,0.0,
1503708066192.0,,,,,0.0,
1503708070203.0,,,,,0.0,
1503708074207.0,,,,,0.0,
1503708078210.0,,,,,0.0,
1503708082213.0,,,,,0.0,
1503708086216.0,,,,,0.0,
1503708090219.0,,,,,0.0,
1503708094224.0,,,,,0.0,
1503708113075.0,,,,,0.0,
1503708117096.0,,,,,0.0,
1503708126140.0,,,,,0.0,
1503708140910.0,,,,,0.0,
1503708158723.0,,,,,0.0,
1503708176122.0,,,,,0.0,
1503708180126.0,,,,,0.0,
1503708239605.0,,,,,0.0,
1503708243609.0,,,,,0.0,
1503708247645.0,,,,,0.0,
1503708288749.0,,,,,0.0,
1503708302270.0,,,,,0.0,
1503708330430.0,,,,,0.0,
1503708334450.0,,,,,0.0,
1503708338454.0,,,,,0.0,
1503708358079.0,,,,,0.0,
1503708362303.0,,,,,0.0,
1503708392451.0,,,,,0.0,
1503708396453.0,,,,,0.0,
1503708400464.0,,,,,0.0,
1503708404471.0,,,,,0.0,
1503708408499.0,,,,,0.0,
1503708412531.0,,,,,0.0,
1503708416567.0,,,,,0.0,
1503708420570.0,,,,,0.0,
1503708424580.0,,,,,0.0,
1503708428585.0,,,,,0.0,
1503708432618.0,,,,,0.0,
1503708436650.0,,,,,0.0,
1503708440653.0,,,,,0.0,
1503708444657.0,,,,,0.0,
1503708448680.0,,,,,0.0,
1503708477745.0,,,,,0.0,
1503708481763.0,,,,,0.0,
1503708485771.0,,,,,0.0,
1503708489775.0,,,,,0.0,
1503708493779.0,,,,,0.0,
1503708497784.0,,,,,0.0,
1503708501793.0,,,,,0.0,
1503708505802.0,,,,,0.0,
1503708509810.0,,,,,0.0,
1503708513821.0,,,,,0.0,
1503708517829.0,,,,,0.0,
1503708521869.0,,,,,0.0,
1503708525893.0,,,,,0.0,
1503708535548.0,,,,,0.0,
1503708556293.0,,,,,0.0,
1503708628102.0,,,,,0.0,
1503708689166.0,,,,,0.0,
1503708695079.0,,,,,0.0,
1503708711939.0,,,,,0.0,
1503708741836.0,,,,,0.0,
1503708778633.0,,,,,0.0,
1503708795513.0,,,,,0.0,
1503708807408.0,,,,,0.0,
1503708856455.0,,,,,0.0,
1503708899809.0,,,,,0.0,
1503708906684.0,,,,,0.0,
1503708910687.0,,,,,0.0,
1503708914689.0,,,,,0.0,
1503708918697.0,,,,,0.0,
1503708922703.0,,,,,0.0,
1503708926710.0,,,,,0.0,
1503708930716.0,,,,,0.0,
1503708934719.0,,,,,0.0,
1503708938727.0,,,,,0.0,
1503708942736.0,,,,,0.0,
1503708946746.0,,,,,0.0,
1503708950750.0,,,,,0.0,
1503708954760.0,,,,,0.0,
1503708958767.0,,,,,0.0,
1503708962775.0,,,,,0.0,
1503708966777.0,,,,,0.0,
1503708970779.0,,,,,0.0,
1503708975332.0,,,,,0.0,
1503708979343.0,,,,,0.0,
1503708983348.0,,,,,0.0,
1503708987367.0,,,,,0.0,
1503708991369.0,,,,,0.0,
1503708995400.0,,,,,0.0,
1503708999430.0,,,,,0.0,
1503709003433.0,,,,,0.0,
1503709007437.0,,,,,0.0,
1503709011438.0,,,,,0.0,
1503709015453.0,,,,,0.0,
1503709019479.0,,,,,0.0,
1503709023501.0,,,,,0.0,
1503709027530.0,,,,,0.0,
1503709031559.0,,,,,0.0,
1503709035563.0,,,,,0.0,
1503709039565.0,,,,,0.0,
1503709043567.0,,,,,0.0,
1503709047571.0,,,,,0.0,
1503709057667.0,,,,,0.0,
1503709061676.0,,,,,0.0,
1503709065686.0,,,,,0.0,
1503709069713.0,,,,,0.0,
1503709075999.0,,,,,0.0,
1503709080004.0,,,,,0.0,
1503709084007.0,,,,,0.0,
1503709088015.0,,,,,0.0,
1503709092024.0,,,,,0.0,
1503709096035.0,,,,,0.0,
1503709100043.0,,,,,0.0,
1503709104494.0,,,,,0.0,
1503709108497.0,,,,,0.0,
1503709112502.0,,,,,0.0,
1503709116512.0,,,,,0.0,
1503709120534.0,,,,,0.0,
1503709124546.0,,,,,0.0,
1503709128596.0,,,,,0.0,
1503709163865.0,,,,,0.0,
1503709167868.0,,,,,0.0,
1503709171878.0,,,,,0.0,
1503709175880.0,,,,,0.0,
1503709179890.0,,,,,0.0,
1503709183895.0,,,,,0.0,
1503709187903.0,,,,,0.0,
1503709191912.0,,,,,0.0,
1503709195922.0,,,,,0.0,
1503709199925.0,,,,,0.0,
1503709203931.0,,,,,0.0,
1503709207941.0,,,,,0.0,
1503709211952.0,,,,,0.0,
1503709215962.0,,,,,0.0,
1503709219977.0,,,,,0.0,
1503709223988.0,,,,,0.0,
1503709245141.0,,,,,0.0,
1503709249148.0,,,,,0.0,
1503709253154.0,,,,,0.0,
1503709257158.0,,,,,0.0,
1503709261162.0,,,,,0.0,
1503709265166.0,,,,,0.0,
1503709269175.0,,,,,0.0,
1503709273183.0,,,,,0.0,
1503709277186.0,,,,,0.0,
1503709281190.0,,,,,0.0,
1503709285198.0,,,,,0.0,
1503709289206.0,,,,,0.0,
1503709293216.0,,,,,0.0,
1503709297225.0,,,,,0.0,
1503709301236.0,,,,,0.0,
1503709305248.0,,,,,0.0,
1503709309252.0,,,,,0.0,
1503709313261.0,,,,,0.0,
1503709317266.0,,,,,0.0,
1503709321274.0,,,,,0.0,
1503709325286.0,,,,,0.0,
1503709329294.0,,,,,0.0,
1503709333303.0,,,,,0.0,
1503709337307.0,,,,,0.0,
1503709341316.0,,,,,0.0,
1503709345327.0,,,,,0.0,
1503709349337.0,,,,,0.0,
1503709353347.0,,,,,0.0,
1503709357356.0,,,,,0.0,
1503709361367.0,,,,,0.0,
1503709365381.0,,,,,0.0,
1503709369390.0,,,,,0.0,
1503709373401.0,,,,,0.0,
1503709377412.0,,,,,0.0,
1503709381424.0,,,,,0.0,
1503709385434.0,,,,,0.0,
1503709389445.0,,,,,0.0,
1503709393456.0,,,,,0.0,
1503709397460.0,,,,,0.0,
1503709401470.0,,,,,0.0,
1503709405479.0,,,,,0.0,
1503709409491.0,,,,,0.0,
1503709413500.0,,,,,0.0,
1503709417522.0,,,,,0.0,
1503709425332.0,,,,,0.0,
1503709429341.0,,,,,0.0,
1503709433357.0,,,,,0.0,
1503709437384.0,,,,,0.0,
1503709441388.0,,,,,0.0,
1503709445407.0,,,,,0.0,
1503709449427.0,,,,,0.0,
1503709453435.0,,,,,0.0,
1503709457445.0,,,,,0.0,
1503709461471.0,,,,,0.0,
1503709465491.0,,,,,0.0,
1503709469521.0,,,,,0.0,
1503709473529.0,,,,,0.0,
1503709477546.0,,,,,0.0,
1503709481549.0,,,,,0.0,
1503709497057.0,,,,,0.0,
1503709534732.0,,,,,0.0,
1503709538739.0,,,,,0.0,
1503709542753.0,,,,,0.0,
1503709571179.0,,,,,0.0,
1503709591185.0,,,,,0.0,
1503709595309.0,,,,,0.0,
1503709599345.0,,,,,0.0,
1503709603367.0,,,,,0.0,
1503709607377.0,,,,,0.0,
1503709611405.0,,,,,0.0,
1503709615419.0,,,,,0.0,
1503709619438.0,,,,,0.0,
1503709623458.0,,,,,0.0,
1503709627478.0,,,,,0.0,
1503709631483.0,,,,,0.0,
1503709635486.0,,,,,0.0,
