TIMESTAMP,ENGINE_COOLANT_TEMP,ENGINE_LOAD,ENGINE_RPM,AIR_INTAKE_TEMP,SPEED,THROTTLE_POS,Efficiency
1502926932857.0,80.0,48.2,2241.0,31.0,71.0,34,5.0
1502926944790.0,80.0,16.1,1813.0,32.0,45.0,24,5.0
1502926952803.0,80.0,24.7,1119.0,32.0,24.0,24,3.3333333333333335
1502926960835.0,80.0,47.1,1614.0,32.0,37.0,32,6.666666666666667
1502926972859.0,80.0,44.7,2103.0,32.0,43.0,32,6.666666666666667
1502926981069.0,79.0,44.3,2095.0,31.0,53.0,33,6.666666666666667
1502926989077.0,80.0,34.1,1743.0,31.0,54.0,31,6.666666666666667
1502926997528.0,80.0,32.2,1753.0,31.0,49.0,30,6.666666666666667
1502927008755.0,80.0,34.1,1486.0,31.0,46.0,29,5.0
1502927019784.0,80.0,30.2,1510.0,31.0,45.0,31,6.666666666666667
1502927030062.0,80.0,48.2,1904.0,30.0,47.0,33,6.666666666666667
1502927038083.0,80.0,47.1,1963.0,30.0,47.0,32,6.666666666666667
1502927048728.0,80.0,44.3,1914.0,30.0,48.0,32,6.666666666666667
1502927056734.0,81.0,39.2,1563.0,30.0,48.0,31,6.666666666666667
1502927064864.0,81.0,53.3,1446.0,30.0,43.0,32,5.0
1502927072872.0,81.0,31.8,1390.0,31.0,41.0,28,5.0
1502927083064.0,81.0,19.2,1222.0,31.0,36.0,23,3.3333333333333335
1502927094796.0,81.0,34.9,1545.0,30.0,28.0,32,6.666666666666667
1502927106716.0,81.0,18.0,1512.0,31.0,29.0,24,5.0
1502927117878.0,81.0,18.0,1308.0,31.0,37.0,22,3.3333333333333335
1502927129825.0,81.0,22.0,1153.0,31.0,33.0,24,3.3333333333333335
1502927137871.0,80.0,16.1,2096.0,31.0,42.0,26,5.0
1502927146680.0,81.0,16.1,2157.0,31.0,35.0,26,3.3333333333333335
1502927158990.0,81.0,19.2,1212.0,30.0,30.0,23,3.3333333333333335
1502927170750.0,81.0,17.6,1518.0,30.0,32.0,26,5.0
1502927181751.0,81.0,27.5,1994.0,30.0,43.0,29,5.0
1502927192990.0,81.0,32.2,2058.0,30.0,36.0,31,6.666666666666667
1502927204055.0,81.0,24.7,1791.0,30.0,31.0,28,5.0
1502927212061.0,82.0,15.7,1494.0,31.0,22.0,22,5.0
1502927220093.0,82.0,34.9,1531.0,30.0,37.0,29,6.666666666666667
1502927228129.0,81.0,29.4,1941.0,30.0,39.0,30,5.0
1502927238732.0,81.0,31.8,2048.0,30.0,39.0,29,6.666666666666667
1502927246817.0,82.0,31.0,1362.0,31.0,44.0,27,5.0
1502927254846.0,82.0,16.1,1374.0,31.0,41.0,22,3.3333333333333335
1502927262883.0,82.0,17.3,1313.0,31.0,41.0,22,3.3333333333333335
1502927270890.0,82.0,17.3,1313.0,30.0,44.0,22,3.3333333333333335
1502927278899.0,81.0,48.2,1480.0,30.0,46.0,32,5.0
1502927286930.0,81.0,47.5,1463.0,30.0,44.0,31,5.0
1502927294945.0,81.0,37.3,1414.0,30.0,43.0,29,5.0
1502927302993.0,81.0,19.6,1299.0,31.0,37.0,22,3.3333333333333335
1502927311008.0,81.0,25.5,1100.0,31.0,33.0,24,3.3333333333333335
1502927319013.0,82.0,19.6,1242.0,31.0,12.0,23,3.3333333333333335
1502927327018.0,82.0,25.1,1094.0,31.0,0.0,24,3.3333333333333335
1502927335021.0,82.0,28.6,1021.0,31.0,12.0,24,3.3333333333333335
1502927343027.0,82.0,49.0,1541.0,32.0,29.0,33,6.666666666666667
1502927351049.0,81.0,42.4,2546.0,31.0,37.0,33,5.0
1502927359060.0,81.0,23.9,2128.0,31.0,35.0,35,5.0
1502927367085.0,82.0,67.8,1490.0,31.0,37.0,53,6.666666666666667
1502927375105.0,83.0,68.2,1621.0,31.0,43.0,55,6.666666666666667
1502927383109.0,82.0,17.3,2056.0,31.0,46.0,24,5.0
1502927391118.0,83.0,34.9,2357.0,31.0,41.0,31,5.0
1502927399131.0,84.0,43.5,1283.0,31.0,41.0,30,5.0
1502927407150.0,84.0,45.5,1390.0,31.0,43.0,31,5.0
1502927415160.0,83.0,23.9,1392.0,31.0,42.0,26,3.3333333333333335
1502927423202.0,83.0,27.1,1346.0,31.0,41.0,26,3.3333333333333335
1502927431218.0,83.0,36.5,1341.0,30.0,48.0,35,5.0
1502927442829.0,83.0,49.8,1730.0,30.0,57.0,33,6.666666666666667
1502927450857.0,83.0,16.1,1799.0,31.0,50.0,24,5.0
1502927458864.0,83.0,16.1,1499.0,31.0,45.0,23,3.3333333333333335
1502927470305.0,83.0,20.0,1400.0,31.0,43.0,24,3.3333333333333335
1502927482081.0,82.0,23.1,1383.0,31.0,42.0,25,3.3333333333333335
1502927491727.0,82.0,23.9,1391.0,30.0,43.0,25,3.3333333333333335
1502927499746.0,81.0,25.5,1374.0,30.0,42.0,26,3.3333333333333335
1502927511037.0,81.0,40.0,1338.0,30.0,42.0,30,5.0
1502927519221.0,81.0,37.6,1360.0,30.0,42.0,29,5.0
1502927530246.0,81.0,16.1,1477.0,30.0,46.0,23,3.3333333333333335
1502927540565.0,81.0,16.5,1374.0,30.0,41.0,22,3.3333333333333335
1502927548681.0,81.0,55.3,1286.0,30.0,34.0,33,5.0
1502927557814.0,81.0,17.6,1290.0,30.0,19.0,22,3.3333333333333335
1502927566072.0,81.0,20.4,1063.0,30.0,0.0,22,3.3333333333333335
1502927574082.0,81.0,30.6,1429.0,30.0,11.0,28,6.666666666666667
1502927584971.0,81.0,20.8,1047.0,31.0,12.0,22,3.3333333333333335
1502927595613.0,81.0,20.4,1037.0,30.0,3.0,22,3.3333333333333335
1502927603625.0,82.0,21.2,1007.0,31.0,0.0,22,3.3333333333333335
1502927614921.0,83.0,21.2,1005.0,31.0,0.0,22,3.3333333333333335
1502927626130.0,84.0,21.2,1003.0,32.0,0.0,22,3.3333333333333335
1502927634165.0,85.0,21.2,1004.0,32.0,0.0,22,3.3333333333333335
1502927642189.0,86.0,34.9,1057.0,32.0,3.0,26,5.0
1502927652828.0,87.0,21.2,1017.0,33.0,0.0,22,3.3333333333333335
1502927663103.0,88.0,18.0,1259.0,33.0,11.0,22,3.3333333333333335
1502927674956.0,89.0,20.8,1057.0,33.0,13.0,22,3.3333333333333335
1502927683146.0,90.0,18.4,1250.0,34.0,16.0,23,3.3333333333333335
1502927691195.0,91.0,18.0,1201.0,34.0,15.0,22,3.3333333333333335
1502927703020.0,92.0,18.4,1190.0,34.0,10.0,22,3.3333333333333335
1502927714999.0,93.0,38.4,935.0,34.0,13.0,25,5.0
1502927726148.0,93.0,19.6,1062.0,34.0,6.0,22,3.3333333333333335
1502927734184.0,94.0,21.2,975.0,35.0,0.0,22,3.3333333333333335
1503190981640.0,58.0,20.8,1232.0,37.0,9.0,24,3.3333333333333335
1503190989660.0,59.0,26.3,1718.0,37.0,11.0,28,5.0
1503190997693.0,60.0,22.7,1032.0,37.0,0.0,25,3.3333333333333335
1503191005708.0,62.0,34.5,1571.0,37.0,19.0,30,6.666666666666667
1503191013719.0,63.0,16.5,1945.0,37.0,14.0,25,3.3333333333333335
1503191021728.0,64.0,25.1,1037.0,37.0,0.0,23,3.3333333333333335
1503191029733.0,65.0,47.5,1808.0,36.0,22.0,33,6.666666666666667
1503191037746.0,67.0,22.7,2359.0,36.0,18.0,25,3.3333333333333335
1503191045760.0,68.0,46.7,2020.0,35.0,29.0,33,6.666666666666667
1503191053786.0,69.0,26.3,1670.0,35.0,27.0,26,5.0
1503191061799.0,70.0,67.1,1263.0,35.0,27.0,36,5.0
1503191069810.0,71.0,43.1,1735.0,34.0,37.0,32,6.666666666666667
1503191077825.0,72.0,23.9,1332.0,35.0,40.0,23,3.3333333333333335
1503191085839.0,73.0,38.4,1298.0,34.0,39.0,29,5.0
1503191093853.0,74.0,35.7,1243.0,34.0,38.0,28,5.0
1503191101869.0,75.0,49.0,1293.0,33.0,42.0,32,5.0
1503191109886.0,76.0,44.7,1422.0,33.0,43.0,30,5.0
1503191117914.0,77.0,20.0,1251.0,33.0,39.0,23,3.3333333333333335
1503191125930.0,78.0,33.3,1602.0,33.0,41.0,29,6.666666666666667
1503191133952.0,79.0,48.2,1927.0,33.0,48.0,33,6.666666666666667
1503191141968.0,81.0,16.1,1490.0,33.0,37.0,23,5.0
1503191149981.0,82.0,21.6,1207.0,33.0,35.0,24,3.3333333333333335
1503191157986.0,82.0,18.0,1117.0,33.0,3.0,22,3.3333333333333335
1503191165999.0,83.0,20.8,1013.0,33.0,0.0,22,3.3333333333333335
1503191174034.0,84.0,20.0,1012.0,33.0,0.0,22,3.3333333333333335
1503191182047.0,84.0,20.0,1004.0,33.0,1.0,21,3.3333333333333335
1503191190062.0,85.0,33.7,1416.0,33.0,18.0,30,6.666666666666667
1503191198098.0,81.0,18.8,1097.0,33.0,14.0,22,3.3333333333333335
1503191206111.0,76.0,32.2,1970.0,33.0,35.0,31,6.666666666666667
1503191214125.0,78.0,24.3,1608.0,33.0,48.0,26,5.0
1503191222143.0,79.0,15.7,1617.0,33.0,51.0,23,5.0
1503191230166.0,81.0,16.1,1639.0,33.0,51.0,23,5.0
1503191238172.0,82.0,35.7,1736.0,32.0,57.0,30,6.666666666666667
1503191246188.0,82.0,28.2,1880.0,32.0,54.0,29,5.0
1503191254196.0,81.0,36.1,1603.0,32.0,48.0,30,6.666666666666667
1503191262226.0,79.0,17.3,1371.0,32.0,36.0,22,3.3333333333333335
1503191270247.0,79.0,21.2,1057.0,32.0,34.0,22,3.3333333333333335
1503191278263.0,79.0,17.3,1515.0,32.0,48.0,23,3.3333333333333335
1503191286290.0,78.0,17.3,1648.0,32.0,54.0,24,5.0
1503191294302.0,78.0,16.5,1842.0,32.0,54.0,24,5.0
1503191302314.0,78.0,36.1,1699.0,31.0,55.0,30,6.666666666666667
1503191310326.0,78.0,49.4,1947.0,31.0,65.0,33,5.0
1503191318340.0,79.0,36.1,2197.0,31.0,63.0,31,5.0
1503191326352.0,80.0,15.7,1844.0,31.0,54.0,24,5.0
1503191334360.0,80.0,24.3,1700.0,31.0,49.0,27,5.0
1503191342374.0,80.0,16.1,1440.0,31.0,42.0,22,3.3333333333333335
1503191350394.0,80.0,28.2,1064.0,31.0,24.0,22,3.3333333333333335
1503191358423.0,80.0,50.6,1521.0,31.0,39.0,31,6.666666666666667
1503191366438.0,79.0,34.9,2258.0,31.0,44.0,32,5.0
1503191374443.0,79.0,28.6,1807.0,31.0,46.0,29,5.0
1503191382491.0,79.0,16.1,1823.0,31.0,43.0,24,5.0
1503191390510.0,80.0,16.5,1744.0,31.0,40.0,24,5.0
1503191398521.0,80.0,41.2,1786.0,30.0,45.0,31,6.666666666666667
1503191406536.0,80.0,16.5,1735.0,31.0,38.0,24,5.0
1503191414544.0,80.0,29.8,1553.0,30.0,40.0,28,5.0
1503191422554.0,80.0,52.5,1748.0,30.0,47.0,34,6.666666666666667
1503191430570.0,80.0,52.2,2039.0,30.0,52.0,34,6.666666666666667
1503191438574.0,80.0,31.0,1962.0,30.0,47.0,31,6.666666666666667
1503191446607.0,80.0,39.6,1932.0,30.0,45.0,31,6.666666666666667
1503191454649.0,80.0,39.6,1826.0,30.0,45.0,31,6.666666666666667
1503191462671.0,80.0,30.6,1895.0,30.0,47.0,30,6.666666666666667
1503191470690.0,80.0,37.6,1822.0,30.0,39.0,31,6.666666666666667
1503191478709.0,80.0,17.3,1312.0,30.0,31.0,22,3.3333333333333335
1503191486731.0,81.0,40.4,1531.0,30.0,37.0,31,6.666666666666667
1503191494743.0,81.0,17.3,1236.0,30.0,22.0,22,3.3333333333333335
1503191502751.0,81.0,58.4,1538.0,30.0,27.0,33,6.666666666666667
1503191510763.0,81.0,18.4,1091.0,30.0,25.0,21,3.3333333333333335
1503191518767.0,81.0,17.6,1094.0,30.0,27.0,22,3.3333333333333335
1503191526770.0,81.0,15.7,1689.0,30.0,35.0,24,5.0
1503191534793.0,81.0,18.0,1228.0,30.0,20.0,22,3.3333333333333335
1503191542807.0,82.0,32.2,1666.0,30.0,43.0,30,6.666666666666667
1503191550821.0,81.0,15.7,2313.0,30.0,47.0,26,3.3333333333333335
1503191558828.0,81.0,15.7,2406.0,30.0,35.0,26,3.3333333333333335
1503191566838.0,81.0,19.2,1061.0,30.0,28.0,27,3.3333333333333335
1503191574852.0,81.0,30.2,1521.0,30.0,23.0,28,6.666666666666667
1503191582875.0,81.0,54.9,996.0,30.0,24.0,31,5.0
1503191590914.0,81.0,43.1,1539.0,29.0,38.0,31,6.666666666666667
1503191598952.0,81.0,26.3,2159.0,29.0,43.0,30,5.0
1503191606977.0,81.0,36.1,2215.0,29.0,42.0,32,6.666666666666667
1503191614996.0,82.0,22.4,2080.0,30.0,37.0,28,5.0
1503191623015.0,82.0,16.1,1732.0,30.0,29.0,24,5.0
1503191631027.0,82.0,34.5,1829.0,29.0,43.0,31,6.666666666666667
1503191639043.0,82.0,26.7,2215.0,29.0,43.0,30,5.0
1503191647056.0,82.0,19.2,1339.0,30.0,41.0,23,3.3333333333333335
1503191655068.0,82.0,16.5,1356.0,30.0,42.0,22,3.3333333333333335
1503191663085.0,82.0,21.2,1308.0,30.0,42.0,24,3.3333333333333335
1503191671100.0,82.0,20.4,1334.0,30.0,43.0,23,3.3333333333333335
1503191679115.0,81.0,20.0,1440.0,30.0,46.0,25,3.3333333333333335
1503191687134.0,81.0,40.4,1441.0,29.0,44.0,30,5.0
1503191695153.0,81.0,42.7,1406.0,29.0,43.0,30,5.0
1503191703163.0,80.0,35.3,1444.0,30.0,45.0,29,5.0
1503191711172.0,80.0,17.3,1324.0,30.0,36.0,22,3.3333333333333335
1503191719207.0,80.0,21.2,1029.0,30.0,26.0,22,3.3333333333333335
1503191727213.0,80.0,17.6,1097.0,30.0,15.0,21,3.3333333333333335
1503191735219.0,80.0,29.0,1261.0,30.0,22.0,26,3.3333333333333335
1503191743235.0,80.0,34.9,1817.0,29.0,29.0,31,6.666666666666667
1503191751244.0,81.0,36.9,2635.0,29.0,36.0,33,5.0
1503191759276.0,82.0,33.3,2737.0,29.0,34.0,33,5.0
1503191767300.0,83.0,33.7,2616.0,29.0,33.0,33,5.0
1503191775311.0,83.0,29.0,2489.0,29.0,21.0,31,3.3333333333333335
1503191783319.0,84.0,23.9,949.0,30.0,9.0,23,3.3333333333333335
1503191791330.0,84.0,20.0,1071.0,30.0,0.0,22,3.3333333333333335
1503191799341.0,84.0,35.3,1367.0,30.0,18.0,29,6.666666666666667
1503191807352.0,84.0,45.5,2064.0,29.0,36.0,33,6.666666666666667
1503191815363.0,86.0,44.3,1811.0,29.0,39.0,32,6.666666666666667
1503191823371.0,86.0,41.2,2205.0,29.0,45.0,32,6.666666666666667
1503191831382.0,86.0,25.5,2321.0,29.0,46.0,30,3.3333333333333335
1503191839388.0,86.0,16.1,2384.0,30.0,44.0,26,3.3333333333333335
1503191847413.0,86.0,18.0,2106.0,30.0,42.0,27,5.0
1503191855419.0,86.0,19.6,2124.0,29.0,42.0,27,5.0
1503191863424.0,86.0,14.9,2140.0,30.0,38.0,25,5.0
1503191871433.0,86.0,18.4,1243.0,30.0,19.0,22,3.3333333333333335
1503191879455.0,86.0,17.6,1058.0,30.0,1.0,22,3.3333333333333335
1503191887466.0,85.0,21.6,1004.0,30.0,0.0,22,3.3333333333333335
1503191895470.0,85.0,22.4,1029.0,30.0,1.0,22,3.3333333333333335
1503191903477.0,86.0,20.4,2548.0,30.0,26.0,28,3.3333333333333335
1503191911500.0,87.0,16.1,2338.0,30.0,28.0,26,3.3333333333333335
1503191919513.0,88.0,15.7,2002.0,30.0,29.0,25,5.0
1503191927519.0,88.0,31.4,1677.0,30.0,39.0,30,6.666666666666667
1503191935541.0,88.0,23.5,2282.0,30.0,46.0,30,3.3333333333333335
1503191943553.0,88.0,15.7,2211.0,30.0,39.0,26,3.3333333333333335
1503191951561.0,88.0,16.1,1969.0,30.0,39.0,25,5.0
1503191959571.0,88.0,30.6,2289.0,30.0,47.0,30,5.0
1503191967591.0,87.0,23.9,2480.0,30.0,49.0,31,3.3333333333333335
1503191975596.0,87.0,38.4,1995.0,29.0,50.0,32,6.666666666666667
1503191983604.0,86.0,28.2,1954.0,30.0,45.0,30,5.0
1503191991614.0,86.0,31.8,1950.0,30.0,51.0,30,6.666666666666667
1503191999624.0,85.0,15.7,2008.0,30.0,46.0,25,5.0
1503192007632.0,85.0,16.1,1693.0,30.0,35.0,23,5.0
1503192015639.0,84.0,27.1,1293.0,30.0,26.0,26,3.3333333333333335
1503192023648.0,84.0,31.0,1017.0,30.0,19.0,25,5.0
1503192031660.0,83.0,27.8,1059.0,30.0,14.0,24,3.3333333333333335
1503192039664.0,83.0,28.6,1088.0,31.0,14.0,24,3.3333333333333335
1503192047693.0,82.0,23.9,994.0,32.0,6.0,23,3.3333333333333335
1503192055708.0,81.0,20.4,1032.0,32.0,6.0,22,3.3333333333333335
1503192063715.0,81.0,20.0,1011.0,32.0,0.0,22,3.3333333333333335
1503192071722.0,81.0,39.2,1004.0,33.0,8.0,26,5.0
1503192079733.0,82.0,20.8,1044.0,33.0,14.0,22,3.3333333333333335
1503192087743.0,84.0,28.2,1295.0,33.0,12.0,27,5.0
1503192095746.0,85.0,22.0,1468.0,33.0,17.0,29,5.0
1503192103754.0,86.0,23.1,1682.0,34.0,22.0,26,5.0
1503192111765.0,87.0,23.1,1076.0,34.0,13.0,22,3.3333333333333335
1503192119783.0,88.0,27.8,1464.0,34.0,21.0,27,5.0
1503192127793.0,88.0,29.8,1087.0,34.0,22.0,25,3.3333333333333335
1503192135801.0,89.0,18.8,1054.0,34.0,16.0,21,3.3333333333333335
1503192143822.0,89.0,20.0,1050.0,34.0,11.0,22,3.3333333333333335
1503192151834.0,89.0,20.8,1016.0,35.0,0.0,22,3.3333333333333335
1503192159851.0,89.0,21.6,1097.0,35.0,3.0,22,3.3333333333333335
1503192167860.0,90.0,22.0,997.0,36.0,0.0,22,3.3333333333333335
1503192175863.0,91.0,21.6,985.0,36.0,0.0,22,3.3333333333333335
1503261059850.0,68.0,44.7,1475.0,38.0,23.0,31,6.666666666666667
1503261067885.0,69.0,24.7,1222.0,38.0,27.0,24,3.3333333333333335
1503261075903.0,70.0,16.9,1507.0,38.0,33.0,23,5.0
1503261083921.0,71.0,16.9,1679.0,38.0,30.0,24,5.0
1503261091939.0,72.0,19.2,1112.0,38.0,15.0,22,3.3333333333333335
1503261099943.0,73.0,33.7,1955.0,37.0,29.0,31,6.666666666666667
1503261107947.0,74.0,31.0,1600.0,37.0,34.0,29,6.666666666666667
1503261115953.0,76.0,32.9,1907.0,36.0,40.0,30,6.666666666666667
1503261123978.0,77.0,31.8,2265.0,36.0,46.0,31,5.0
1503261131983.0,79.0,33.3,1550.0,35.0,50.0,29,6.666666666666667
1503261140007.0,80.0,33.7,1681.0,35.0,56.0,30,6.666666666666667
1503261148031.0,81.0,22.7,1866.0,35.0,59.0,28,5.0
1503261156068.0,82.0,28.2,1912.0,35.0,59.0,29,5.0
1503261164228.0,83.0,47.1,1929.0,34.0,60.0,33,6.666666666666667
1503261175916.0,84.0,64.3,1938.0,33.0,62.0,37,5.0
1503261187523.0,87.0,16.5,2079.0,34.0,63.0,25,3.3333333333333335
1503261198935.0,77.0,18.0,2030.0,34.0,62.0,26,3.3333333333333335
1503261206976.0,79.0,25.9,1976.0,33.0,61.0,29,3.3333333333333335
1503261214983.0,80.0,23.9,2021.0,33.0,63.0,28,3.3333333333333335
1503261222986.0,82.0,31.0,2027.0,33.0,65.0,30,5.0
1503261231000.0,83.0,18.8,2126.0,33.0,65.0,27,3.3333333333333335
1503261241215.0,81.0,28.6,2067.0,33.0,59.0,30,5.0
1503261251503.0,79.0,32.5,1837.0,33.0,59.0,30,6.666666666666667
1503261259590.0,80.0,26.3,1942.0,33.0,59.0,29,5.0
1503261267601.0,80.0,50.6,1991.0,32.0,66.0,34,5.0
1503261278564.0,80.0,34.1,2255.0,32.0,68.0,31,5.0
1503261290462.0,80.0,32.5,1959.0,32.0,61.0,30,5.0
1503261301573.0,80.0,31.4,1903.0,32.0,58.0,30,6.666666666666667
1503261313080.0,80.0,16.1,1521.0,32.0,29.0,23,5.0
1503261324787.0,80.0,27.5,993.0,32.0,19.0,29,3.3333333333333335
1503261336568.0,80.0,37.3,2770.0,33.0,40.0,33,5.0
1503261344577.0,81.0,15.7,2239.0,33.0,19.0,26,3.3333333333333335
1503261352614.0,81.0,56.5,1143.0,33.0,27.0,31,5.0
1503261360656.0,81.0,18.4,1364.0,33.0,22.0,24,5.0
1503261368659.0,81.0,68.2,1159.0,33.0,23.0,33,5.0
1503261376683.0,80.0,24.7,1192.0,34.0,15.0,24,3.3333333333333335
1503261384733.0,80.0,71.4,3155.0,34.0,41.0,84,1.6666666666666667
1503261394913.0,79.0,41.6,1197.0,34.0,42.0,31,5.0
1503261402925.0,81.0,15.7,2021.0,34.0,42.0,25,5.0
1503261413050.0,81.0,18.8,1617.0,33.0,43.0,27,5.0
1503261421061.0,80.0,35.3,1998.0,33.0,49.0,31,6.666666666666667
1503261432429.0,80.0,16.5,1396.0,33.0,13.0,22,5.0
1503261442813.0,81.0,30.6,1065.0,34.0,0.0,25,5.0
1503261454621.0,81.0,29.4,1009.0,35.0,0.0,24,3.3333333333333335
1503261462640.0,81.0,29.0,984.0,35.0,0.0,24,3.3333333333333335
1503261470645.0,81.0,29.4,1011.0,36.0,0.0,24,3.3333333333333335
1503261478649.0,80.0,28.2,1011.0,37.0,0.0,24,3.3333333333333335
1503261486651.0,80.0,28.6,1005.0,37.0,0.0,24,3.3333333333333335
1503261494652.0,80.0,28.6,1015.0,38.0,0.0,24,3.3333333333333335
1503261502654.0,80.0,29.0,1008.0,39.0,0.0,24,3.3333333333333335
1503261510659.0,80.0,29.4,1006.0,40.0,0.0,24,3.3333333333333335
1503261518662.0,80.0,29.0,1006.0,40.0,0.0,24,3.3333333333333335
1503261526678.0,80.0,28.6,1014.0,41.0,0.0,24,3.3333333333333335
1503261534694.0,80.0,29.0,1003.0,42.0,4.0,24,3.3333333333333335
1503261959365.0,82.0,27.1,1135.0,45.0,2.0,23,3.3333333333333335
1503261967373.0,78.0,36.5,1005.0,45.0,0.0,26,5.0
1503261975381.0,76.0,34.5,1003.0,46.0,0.0,26,5.0
1503261983392.0,76.0,34.9,1004.0,47.0,0.0,26,5.0
1503261991403.0,77.0,33.3,1008.0,47.0,0.0,26,5.0
1503261999410.0,78.0,33.7,1009.0,48.0,0.0,26,5.0
1503262007422.0,79.0,34.1,996.0,48.0,0.0,25,5.0
1503262015434.0,79.0,32.5,1005.0,49.0,0.0,25,5.0
1503262023441.0,80.0,32.5,1015.0,49.0,0.0,25,5.0
1503262031447.0,81.0,32.2,1008.0,50.0,0.0,25,6.666666666666667
1503262039460.0,81.0,32.2,1009.0,50.0,0.0,25,6.666666666666667
1503262047474.0,79.0,31.8,1011.0,51.0,0.0,25,6.666666666666667
1503262055478.0,79.0,31.8,1006.0,51.0,0.0,25,6.666666666666667
1503262063487.0,79.0,31.4,1013.0,52.0,0.0,25,6.666666666666667
1503262071495.0,80.0,31.8,996.0,52.0,0.0,25,6.666666666666667
1503262079506.0,80.0,31.8,1011.0,52.0,0.0,25,6.666666666666667
1503262087515.0,80.0,32.2,994.0,53.0,0.0,25,6.666666666666667
1503262095537.0,80.0,31.8,1004.0,53.0,0.0,25,6.666666666666667
1503262103559.0,80.0,31.4,999.0,54.0,0.0,25,6.666666666666667
1503262135619.0,82.0,19.6,1098.0,54.0,0.0,22,5.0
1503262231794.0,85.0,25.5,1286.0,53.0,14.0,25,5.0
1503262239801.0,82.0,32.9,1036.0,52.0,11.0,26,6.666666666666667
1503262247851.0,80.0,29.4,1808.0,52.0,30.0,35,6.666666666666667
1503262255856.0,81.0,39.2,1733.0,50.0,38.0,31,8.333333333333334
1503262263869.0,81.0,34.1,2015.0,49.0,39.0,31,6.666666666666667
1503262271874.0,81.0,33.7,2126.0,48.0,41.0,31,6.666666666666667
1503262279909.0,81.0,24.3,1902.0,47.0,37.0,29,5.0
1503262287940.0,80.0,28.2,2069.0,48.0,31.0,30,5.0
1503262295970.0,80.0,18.8,1303.0,47.0,26.0,25,3.3333333333333335
1503262303988.0,80.0,49.0,1746.0,47.0,43.0,33,6.666666666666667
1503262315854.0,80.0,16.1,2196.0,47.0,42.0,26,5.0
1503262327901.0,80.0,16.9,1925.0,46.0,32.0,25,5.0
1503262338889.0,80.0,22.0,1715.0,46.0,42.0,27,5.0
1503262346905.0,80.0,16.5,1522.0,45.0,36.0,23,5.0
1503262354920.0,80.0,57.3,1440.0,44.0,29.0,33,6.666666666666667
1503262362951.0,79.0,23.5,1181.0,44.0,14.0,24,3.3333333333333335
1503262371008.0,79.0,50.6,1473.0,45.0,30.0,32,6.666666666666667
1503262381351.0,79.0,36.5,1762.0,45.0,39.0,31,6.666666666666667
1503262391064.0,79.0,28.6,2107.0,44.0,38.0,29,5.0
1503262402310.0,80.0,16.9,1646.0,44.0,19.0,24,5.0
1503262413984.0,80.0,31.4,1029.0,44.0,0.0,25,5.0
1503262425044.0,80.0,29.4,1004.0,45.0,0.0,24,3.3333333333333335
1503262433327.0,80.0,29.8,1003.0,46.0,0.0,24,3.3333333333333335
1503262443505.0,80.0,29.8,1014.0,46.0,0.0,24,3.3333333333333335
1503262451859.0,79.0,30.6,1002.0,47.0,0.0,24,5.0
1503262466043.0,80.0,34.1,1509.0,49.0,30.0,32,6.666666666666667
1503262477616.0,80.0,41.2,2088.0,48.0,42.0,31,6.666666666666667
1503262493362.0,81.0,22.0,1599.0,47.0,36.0,26,5.0
1503262501373.0,81.0,67.1,1396.0,45.0,41.0,41,5.0
1503262509383.0,80.0,48.2,1912.0,44.0,51.0,33,6.666666666666667
1503262521114.0,80.0,38.4,2130.0,43.0,46.0,32,6.666666666666667
1503262529119.0,80.0,30.6,1007.0,44.0,0.0,24,5.0
1503262533121.0,81.0,29.8,1010.0,44.0,0.0,24,3.3333333333333335
1503262541131.0,81.0,29.8,1001.0,45.0,0.0,24,3.3333333333333335
1503262552349.0,81.0,48.6,1430.0,46.0,14.0,32,6.666666666666667
1503262563070.0,80.0,18.4,1332.0,47.0,25.0,23,3.3333333333333335
1503262572546.0,81.0,19.6,1282.0,47.0,22.0,23,3.3333333333333335
1503262581154.0,81.0,23.9,1179.0,46.0,7.0,24,3.3333333333333335
1503262591907.0,80.0,33.3,997.0,46.0,0.0,25,5.0
1503262599957.0,80.0,66.7,1093.0,48.0,24.0,35,5.0
1503262607966.0,79.0,38.8,1703.0,46.0,20.0,29,6.666666666666667
1503262615976.0,79.0,17.3,1477.0,46.0,15.0,23,5.0
1503262626552.0,80.0,23.9,1156.0,46.0,17.0,24,3.3333333333333335
1503262637719.0,81.0,29.0,1073.0,46.0,5.0,25,3.3333333333333335
1503262649485.0,80.0,29.0,1007.0,47.0,4.0,24,3.3333333333333335
1503262660343.0,80.0,31.0,1005.0,48.0,1.0,25,5.0
1503262668394.0,80.0,31.0,1086.0,49.0,14.0,25,5.0
1503262676417.0,80.0,34.1,1333.0,50.0,12.0,27,8.333333333333334
1503262684435.0,80.0,27.8,1116.0,51.0,20.0,27,5.0
1503262692483.0,80.0,24.7,1871.0,52.0,22.0,28,6.666666666666667
1503262700509.0,80.0,29.8,1187.0,52.0,19.0,31,5.0
1503262708560.0,80.0,29.0,1536.0,52.0,20.0,28,6.666666666666667
1503262716608.0,80.0,18.0,1568.0,52.0,18.0,24,6.666666666666667
1503262724659.0,80.0,25.9,1127.0,52.0,15.0,24,5.0
1503262732677.0,80.0,25.5,1162.0,51.0,13.0,24,5.0
1503262740718.0,80.0,36.9,1081.0,51.0,9.0,25,6.666666666666667
